timestep,K2064010,V4145210,V5004030,V5015210
2834,-0.092260145,0.046411674,-0.19639497,2.8726842
2835,-0.09294366,0.045631632,-0.19516236,2.876797
2836,-0.0919139,0.045429815,-0.19509889,2.8819368
2837,-0.09193435,0.044962585,-0.19403554,2.8871765
2838,-0.09749112,0.038743436,-0.17452566,2.883072
2839,-0.09715291,0.040625904,-0.16600226,2.892163
2840,-0.09606537,0.043949515,-0.15837939,2.9026394
2841,-0.09324894,0.046313893,-0.151249,2.914217
2842,-0.09140911,0.04749151,-0.14683296,2.9232266
2843,-0.08961785,0.0483404,-0.14456221,2.930812
2844,-0.09006307,0.047680516,-0.14470057,2.9351635
2845,-0.09158281,0.045092836,-0.14747937,2.9380887
2846,-0.09218925,0.042127628,-0.15199688,2.9396782
2847,-0.09320726,0.038753394,-0.15936308,2.9386692
2848,-0.094620496,0.03448535,-0.16492023,2.9391432
2849,-0.093570195,0.030759936,-0.17383398,2.9400766
2850,-0.08935249,0.03645639,-0.19194354,2.9552202
2851,-0.089694135,0.035243023,-0.19181116,2.9602144
2852,-0.08885414,0.03500974,-0.19102333,2.965534
2853,-0.08894376,0.0343318,-0.18973595,2.97048
2854,-0.08764837,0.03398073,-0.19008802,2.9756591
2855,-0.08803871,0.034146223,-0.18928297,2.9805672
2856,-0.08816079,0.03405429,-0.18878491,2.9864967
2857,-0.08787298,0.033947375,-0.18828405,2.9911487
2858,-0.08684218,0.0329906,-0.18763901,2.9961522
2859,-0.11883993,0.20840336,-0.041441854,3.4078615
2860,-0.19356458,0.047384676,-0.14888316,3.200982
2861,-0.08631629,0.0331751,-0.18537463,3.0110328
2862,-0.099668466,0.108350545,-0.17973399,3.0181427
2863,-0.089087695,0.029273272,-0.15920784,3.014332
2864,-0.09225726,0.13012849,-0.18122695,3.000378
2865,-0.08688424,0.03283665,-0.14842704,3.0318844
2866,-0.24815707,0.026013834,-0.13966615,3.1870997
2867,-0.24723661,0.04531688,-0.11244484,3.2313964
2868,-0.084738396,0.032506008,-0.14360921,3.0525825
2869,-0.08454025,0.03013137,-0.14544691,3.055238
2870,-0.08571956,0.02778387,-0.14933169,3.0582416
2871,-0.08785061,0.025402332,-0.15481858,3.0593727
2872,-0.0886566,0.021953879,-0.15829538,3.0595286
2873,-0.08821458,0.021843733,-0.16336289,3.0634165
2874,-0.083451085,0.032231633,-0.1772315,3.0807028
2875,-0.08306564,0.032253694,-0.17616759,3.085887
2876,-0.08185805,0.032407746,-0.17488872,3.0904343
2877,-0.08261771,0.032880183,-0.17386957,3.0960276
2878,-0.08232374,0.032422073,-0.17304456,3.100664
2879,-0.081480466,0.03265235,-0.17198461,3.1056235
2880,-0.08146133,0.032405168,-0.17070006,3.1105354
2881,-0.080922045,0.032569498,-0.16892315,3.1152039
2882,-0.0808493,0.031943288,-0.16765688,3.120799
2883,-0.08075541,0.032175723,-0.16751046,3.1261775
2884,-0.08036521,0.031547762,-0.16523558,3.1301622
2885,-0.080029845,0.03126883,-0.16434479,3.1358178
2886,-0.08605657,0.022560073,-0.16150194,3.1307087
2887,-0.08712035,0.018919602,-0.15871142,3.1357803
2888,-0.087641634,0.017415026,-0.15802307,3.1419284
2889,-0.08967235,0.01651281,-0.15742825,3.145901
2890,-0.09051875,0.015586227,-0.15708295,3.1511734
2891,-0.09112513,0.014703815,-0.15629031,3.155935
2892,-0.090218246,0.0143872695,-0.15518726,3.160766
2893,-0.08922864,0.014962241,-0.1541018,3.1656666
2894,-0.08784035,0.015081602,-0.15267141,3.1702569
2895,-0.0864971,0.016641445,-0.15153475,3.1757128
2896,-0.08450276,0.017715983,-0.15147765,3.1802022
2897,-0.08351818,0.019932782,-0.1522737,3.1849525
2898,-0.076735534,0.028497828,-0.15247966,3.199879
2899,-0.07641921,0.028877782,-0.15192255,3.2045152
2900,-0.07500144,0.028503126,-0.15126133,3.2097588
2901,-0.07562861,0.028551191,-0.14992262,3.2142022
2902,-0.075933255,0.028117618,-0.14883627,3.2196531
2903,-0.075163275,0.027896868,-0.14741546,3.222895
2904,-0.0748052,0.027768113,-0.14696632,3.2286775
2905,-0.07353965,0.028219586,-0.14642732,3.2337868
2906,-0.0747009,0.027231438,-0.1448639,3.237913
2907,-0.07384273,0.02790605,-0.143628,3.2423925
2908,-0.07398173,0.027322195,-0.1427321,3.2475007
2909,-0.073493786,0.027728895,-0.14197588,3.251794
2910,-0.07751786,0.019442642,-0.13353918,3.2387292
2911,-0.08019347,0.015238449,-0.13114277,3.2384317
2912,-0.08151386,0.0149942,-0.13007523,3.2413428
2913,-0.08183295,0.014118545,-0.12858956,3.2460325
2914,-0.08145482,0.013917372,-0.12676363,3.2506173
2915,-0.08175316,0.014271741,-0.12521799,3.2551935
2916,-0.081848495,0.01384507,-0.12437638,3.2601774
2917,-0.08229674,0.013099372,-0.12433326,3.264177
2918,-0.08152896,0.013092156,-0.1251313,3.2679393
2919,-0.08138149,0.012921321,-0.12411765,3.2727058
2920,-0.07934209,0.014360045,-0.12291273,3.2786434
2921,-0.07708155,0.018779667,-0.124235384,3.2865736
2922,-0.06970927,0.02540429,-0.12774022,3.313091
2923,-0.069559686,0.024996102,-0.12647885,3.3172119
2924,-0.06917191,0.02520407,-0.12556808,3.3226662
2925,-0.06928872,0.025583297,-0.12399139,3.3268578
2926,-0.06968812,0.025050906,-0.122793935,3.331527
2927,-0.068899125,0.025795937,-0.12071522,3.3352833
2928,-0.06904969,0.025154008,-0.12006635,3.3400145
2929,-0.06896026,0.026049467,-0.11833251,3.3436506
2930,-0.06886721,0.02595142,-0.11691996,3.3479397
2931,-0.0687122,0.025619628,-0.115597576,3.352636
2932,-0.068000965,0.025812134,-0.1146006,3.3565915
2933,-0.067006014,0.025768487,-0.11214849,3.3594062
2934,-0.07650969,0.013405164,-0.110438764,3.337487
2935,-0.07806574,0.012457351,-0.10614406,3.3406315
2936,-0.07660911,0.013632608,-0.101644285,3.3457
2937,-0.07385383,0.016297797,-0.095996805,3.3524036
2938,-0.0729338,0.019554714,-0.08969137,3.3591433
2939,-0.07185862,0.02022618,-0.08654829,3.3653953
2940,-0.07274232,0.020456897,-0.08664828,3.3703823
2941,-0.07324017,0.018801896,-0.0875972,3.3717394
2942,-0.07508697,0.014691513,-0.09298223,3.3731163
2943,-0.0768186,0.01182804,-0.098471016,3.375766
2944,-0.077084094,0.0097509315,-0.101192676,3.3794482
2945,-0.07822419,0.010619213,-0.10375958,3.385877
2946,-0.07104004,0.02292563,-0.09984961,3.4123738
2947,-0.07110279,0.022740832,-0.0994441,3.4170554
2948,-0.070764184,0.022940522,-0.097396195,3.4207678
2949,-0.07113045,0.022364432,-0.09631055,3.4238994
2950,-0.07168862,0.022669313,-0.094991915,3.4277809
2951,-0.07237107,0.022371814,-0.09358098,3.4313643
2952,-0.071490325,0.022236073,-0.09256769,3.4349964
2953,-0.07166433,0.022233509,-0.09068251,3.4383562
2954,-0.071774445,0.022464035,-0.09012916,3.4416544
2955,-0.07200229,0.022022316,-0.08915321,3.4454677
2956,-0.07256395,0.02216532,-0.08746623,3.449177
2957,-0.07291368,0.02193548,-0.086606294,3.4531262
2958,-0.07642105,0.014473285,-0.090722084,3.4391854
2959,-0.077913545,0.011263964,-0.08809502,3.43986
2960,-0.076986514,0.0117796855,-0.08582735,3.443203
2961,-0.07767397,0.012642118,-0.08187782,3.4458122
2962,-0.0771982,0.013672449,-0.08013483,3.4509895
2963,-0.07645699,0.0147837475,-0.07829239,3.4554365
2964,-0.0778542,0.014123569,-0.07700629,3.458355
2965,-0.077737726,0.013597754,-0.077790715,3.4620914
2966,-0.077707954,0.012135513,-0.07934991,3.464864
2967,-0.07935976,0.011127229,-0.080698036,3.468316
2968,-0.07929202,0.011127845,-0.08174113,3.4726746
2969,-0.0771682,0.01374945,-0.080950476,3.4775875
2970,-0.07544438,0.019042796,-0.07394657,3.4995563
2971,-0.076040916,0.018271426,-0.0729687,3.5033255
2972,-0.07577873,0.018948408,-0.07288721,3.5071833
2973,-0.07540185,0.018617524,-0.070555374,3.5099373
2974,-0.07589788,0.018762922,-0.0701321,3.5133343
2975,-0.07583105,0.019007077,-0.068239085,3.5169365
2976,-0.07597289,0.01860767,-0.06780788,3.5200415
2977,-0.07534293,0.018803632,-0.066318244,3.5232553
2978,-0.076420695,0.018704727,-0.0645569,3.526989
2979,-0.07606244,0.018631548,-0.06434647,3.5309088
2980,-0.07645652,0.01846747,-0.0629585,3.5340805
2981,-0.07675177,0.018746143,-0.060869973,3.5367768
2982,-0.078989886,0.013531554,-0.06661082,3.520625
2983,-0.079917945,0.013280702,-0.06334563,3.5237093
2984,-0.07950198,0.015432735,-0.060826425,3.5283225
2985,-0.07709732,0.018485457,-0.054549765,3.534056
2986,-0.07582942,0.019999176,-0.050155014,3.5402079
2987,-0.07563215,0.02129812,-0.04802532,3.5443318
2988,-0.0754732,0.02052988,-0.047087383,3.5469973
2989,-0.07640744,0.019520955,-0.048856553,3.5491848
2990,-0.07829694,0.018379217,-0.05210459,3.5497472
2991,-0.07932129,0.014069376,-0.05581841,3.5512638
2992,-0.08059567,0.0117432205,-0.057386238,3.553709
2993,-0.07982791,0.012422967,-0.057291176,3.5572853
2994,-0.079606526,0.01431175,-0.051391583,3.5794497
2995,-0.079820745,0.014342067,-0.050374787,3.582388
2996,-0.078970365,0.013939887,-0.048746426,3.5854828
2997,-0.07965652,0.014222677,-0.048369627,3.5891874
2998,-0.0804928,0.014214751,-0.04663691,3.5919867
2999,-0.08061632,0.014412336,-0.04613333,3.5955155
3000,-0.08049372,0.013908575,-0.044701416,3.5984142
3001,-0.08012754,0.014088504,-0.043899607,3.601062
3002,-0.08030269,0.013954383,-0.042570125,3.6043627
3003,-0.08047542,0.013708892,-0.04097383,3.6068656
3004,-0.08013064,0.013778645,-0.04019558,3.6103208
3005,-0.08101761,0.013181016,-0.039464854,3.613553
3006,-0.080092855,0.0154853435,-0.039320182,3.5993812
3007,-0.08248532,0.014069344,-0.04005174,3.600619
3008,-0.08220822,0.01456013,-0.03862563,3.6035073
3009,-0.08126065,0.0182064,-0.035283085,3.607106
3010,-0.08177414,0.019228132,-0.03183564,3.6107166
3011,-0.08102214,0.02002888,-0.029964311,3.614705
3012,-0.08113861,0.019454697,-0.029161202,3.6172333
3013,-0.082079135,0.018451696,-0.030019073,3.619317
3014,-0.08254405,0.016888129,-0.032540035,3.621857
3015,-0.082621574,0.014103785,-0.033794243,3.6237516
3016,-0.08330556,0.012487307,-0.0331022,3.6274564
3017,-0.0807245,0.012828477,-0.02936385,3.631396
3018,-0.08284462,0.009595632,-0.029568011,3.651426
3019,-0.011970542,0.23511632,0.25139335,4.1894364
3020,-0.0825595,0.009333163,-0.027356172,3.657693
3021,-0.08362413,0.009056149,-0.026072195,3.6604214
3022,-0.08334444,0.009052043,-0.025216604,3.6637414
3023,-0.19610202,0.32380012,0.4158341,3.6393635
3024,-0.08230316,0.011716649,-0.026402587,3.664337
3025,-0.08404233,0.009860089,-0.022873485,3.669548
3026,-0.0833701,0.009267173,-0.021281088,3.6727993
3027,-0.08328727,0.008897613,-0.01992541,3.6764843
3028,-0.08455864,0.008967958,-0.018589934,3.679528
3029,-0.08352005,0.008627049,-0.017658016,3.6820848
3030,-0.08062095,0.012678213,-0.018836059,3.6661217
3031,-0.07955939,0.015366554,-0.018466113,3.668733
3032,-0.08017812,0.018271597,-0.017077185,3.6720626
3033,-0.07845748,0.020746507,-0.013074902,3.674982
3034,-0.07692677,0.021644227,-0.009305172,3.678173
3035,-0.077064864,0.022848224,-0.008222182,3.6821604
3036,-0.07721666,0.022369543,-0.007777279,3.6847775
3037,-0.07810962,0.021018118,-0.008581559,3.6870842
3038,-0.079514705,0.019237163,-0.011361894,3.689205
3039,-0.0802914,0.016423315,-0.012257464,3.6912186
3040,-0.08135889,0.013340007,-0.012832396,3.694624
3041,-0.08206627,0.010303986,-0.011592406,3.6967528
3042,-0.08718767,0.0054520643,-0.008941715,3.7171555
3043,-0.08738661,0.0051819547,-0.007433556,3.7198696
3044,-0.08712327,0.0053088865,-0.0069247014,3.7234762
3045,-0.08768631,0.0044312603,-0.0056343325,3.7258425
3046,-0.116889745,0.037488747,-0.039169293,3.6804001
3047,-0.12376827,0.10154968,0.23874389,3.716668
3048,-0.16498432,0.14188753,0.28299034,3.7174492
3049,-0.23128545,0.21293591,0.33322176,3.6159582
3050,-0.085558236,0.0064833933,0.0019217134,3.724149
3051,-0.25962684,0.28935152,0.32743803,3.763192
3052,-0.16838555,0.08528931,0.1371267,3.6950185
3053,-0.087403886,-0.0062738284,-0.008650188,3.7330024
3054,-0.08336408,0.006603154,-0.004460042,3.7252471
3055,-0.08300203,0.013355237,-0.0019446363,3.7308245
3056,-0.083655976,0.016258888,0.0016255081,3.7344198
3057,-0.08292884,0.018530065,0.0034288068,3.7382767
3058,-0.083054245,0.019825272,0.0045593283,3.7421818
3059,-0.08251384,0.020299137,0.0061231107,3.7457607
3060,-0.082748525,0.019730896,0.0067594647,3.7478504
3061,-0.08366848,0.018925175,0.0048989556,3.7505274
3062,-0.08480493,0.01736916,0.004695783,3.751811
3063,-0.0836114,0.014059328,0.0039713583,3.7530868
3064,-0.042862847,0.019129619,0.031808253,3.8665473
3065,-0.10102897,0.046555623,-0.020969821,3.7769077
3066,-0.03247864,0.0518889,0.08233891,3.9987583
3067,-0.045325067,0.039860208,0.07324875,3.9855556
3068,-0.090934224,0.004072214,0.016138596,3.7825463
3069,-0.09085209,0.0041043065,0.017759807,3.7841358
3070,-0.09112623,0.004746077,0.018772833,3.7871275
3071,-0.074472286,0.10842361,0.10807679,3.980086
3072,-0.046091396,-0.079480276,0.12021943,3.6451905
3073,-0.41819894,-0.031181261,-0.22966379,3.3630717
3074,-0.37727293,0.04485474,-0.42333138,3.5519876
3075,-0.36410895,0.10679839,-0.37281778,3.5983717
3076,-0.31504586,0.054639284,-0.33078483,3.483703
3077,-0.10424921,0.13017541,-0.04625922,3.8243809
3078,-0.1841591,0.10719174,0.021893205,3.8713849
3079,-0.15359561,0.11600221,0.11760595,4.0189595
3080,-0.09355096,0.01950918,-0.0075532347,3.7494347
3081,-0.0840401,0.022494929,-0.0011631697,3.759968
3082,-0.079606764,0.02461683,0.0015631616,3.766359
3083,-0.07825803,0.025669947,0.0031566918,3.7710733
3084,-0.07757112,0.02536969,0.0036952149,3.773162
3085,-0.07770353,0.024545474,0.0037430774,3.774936
3086,-0.17301501,-0.07305001,0.01636471,3.4168246
3087,-0.20940457,0.09096065,0.043983053,3.6062994
3088,-0.16962616,0.11817459,-0.21531795,3.8647258
3089,-0.11767153,0.15702623,-0.10420694,3.6498718
3090,-0.08010823,0.03881417,-0.04776727,3.752505
3091,-0.0019625325,0.06846655,0.035010308,3.898962
3092,-0.10152764,0.12598631,0.04073638,3.9370658
3093,-0.09077876,0.13682248,0.09682403,4.018318
3094,0.029030332,0.033991806,0.03632264,3.9588337
3095,-0.14456919,0.123176,0.04992999,3.7473958
3096,-0.12334279,0.11141256,-0.0406078,3.7096426
3097,-0.14596365,0.14396718,-0.07459911,3.709028
3098,-0.07917667,0.035317797,-0.034881614,3.777799
3099,-0.13688086,0.13023967,0.02582641,3.7470553
3100,-0.066571884,0.11126981,-0.05790436,3.9233818
3101,-0.118904024,0.13278419,-0.0063406625,3.73491
3102,-0.14861022,0.12500043,-0.07440109,3.5545828
3103,-0.13823529,0.25705346,0.06595261,3.6362257
3104,-0.10415319,0.17297749,-0.014395009,3.6897833
3105,-0.28558895,-0.08394537,-0.27261487,3.2519875
3106,-0.24157567,0.13144861,-0.016941575,3.394315
3107,-0.28186378,0.2161688,0.0051030517,3.3994758
3108,-0.15766843,0.21660547,0.18963511,3.575741
3109,-0.11585004,0.24748611,0.191992,3.6478424
3110,-0.112245224,0.16566388,0.022487633,3.7164612
3111,-0.11626918,0.2008783,0.24929793,3.5895452
3112,-0.13234155,0.13250245,0.23477967,3.7109947
3113,-0.07211091,0.02238408,-0.0145130055,3.7945673
3114,-0.08375224,0.018890882,-0.006953031,3.8211963
3115,-0.059273552,0.19712186,0.22458225,4.254519
3116,-0.18116939,0.32308748,0.28471562,4.2052226
3117,-0.39364174,0.35169062,0.3976601,4.032646
3118,-0.64021826,0.1686716,0.09637889,3.5192003
3119,-0.5002168,-0.024772486,0.07438954,3.4415123
3120,-0.112179466,0.18261667,0.2448293,3.4798844
3121,-0.08683554,0.011151356,-0.014356919,3.6937125
3122,-0.08583725,0.014818564,-0.008099171,3.7672396
3123,-0.08648569,0.01625838,-0.004902164,3.7991164
3124,-0.086850904,0.01684101,-0.0020551782,3.8115704
3125,-0.087317556,0.017381975,-0.00027834377,3.8165286
3126,-0.07751023,0.018440522,-0.0103011085,3.7979743
3127,-0.07511347,0.02348719,-0.009711181,3.798762
3128,-0.07429576,0.026321657,-0.00670593,3.8005085
3129,-0.07434667,0.02889683,-0.004850775,3.8031456
3130,-0.07450678,0.030678907,-0.003740872,3.8063786
3131,-0.07509164,0.031407602,-0.0035749476,3.8079655
3132,-0.07502982,0.031337325,-0.004175693,3.8101633
3133,-0.07494516,0.029353319,-0.003746311,3.811941
3134,-0.07549883,0.027300598,-0.0035384595,3.8127334
3135,-0.07565943,0.023434892,-0.0052649477,3.815444
3136,-0.07677341,0.019742386,-0.0069188178,3.8173997
3137,-0.079847865,0.0153823765,-0.0061344407,3.8199532
3138,-0.090516336,0.016063375,0.008526608,3.843612
3139,-0.09050811,0.016278222,0.009569943,3.8455188
3140,-0.09098735,0.016303852,0.010665178,3.8476162
3141,-0.09084196,0.016723761,0.011711414,3.8497083
3142,-0.091199666,0.01724868,0.012988751,3.8514996
3143,-0.091435336,0.016848907,0.01361905,3.8537815
3144,-0.09107695,0.017173566,0.015340249,3.8556378
3145,-0.0911392,0.017420875,0.015392075,3.857668
3146,-0.09138918,0.01729384,0.016744802,3.8592517
3147,-0.091078006,0.017585663,0.017781952,3.8613732
3148,-0.092133485,0.018434301,0.018313905,3.8636796
3149,-0.09127405,0.018054606,0.019601634,3.8653831
3150,-0.08059881,0.017360441,0.0050962917,3.8481152
3151,-0.07865969,0.02147937,0.005280564,3.8486187
3152,-0.077936,0.024506466,0.0073215514,3.8515966
3153,-0.07811389,0.027425459,0.008471261,3.8532398
3154,-0.07842571,0.0294196,0.009800608,3.8554459
3155,-0.07939944,0.029946977,0.010603507,3.8577938
3156,-0.07909966,0.030327396,0.011301647,3.8585865
3157,-0.07891342,0.029254772,0.011282881,3.8612564
3158,-0.07944,0.02669365,0.012036492,3.8624737
3159,-0.07952652,0.02364759,0.011091937,3.8640358
3160,-0.080777265,0.020590236,0.010219683,3.8662605
3161,-0.08283353,0.016112236,0.011563495,3.8688004
3162,-0.09422628,0.0156176565,0.028223393,3.8899546
3163,-0.09494147,0.016095283,0.029026104,3.8924587
3164,-0.0944773,0.016831094,0.02945017,3.895044
3165,-0.09507885,0.016911939,0.0304182,3.8963063
3166,-0.09492115,0.017213663,0.031242428,3.8979461
3167,-0.09511668,0.017375732,0.032263797,3.900284
3168,-0.09526961,0.01721363,0.033357646,3.9018872
3169,-0.09556303,0.016926974,0.03452911,3.9035282
3170,-0.095454715,0.017142216,0.03549182,3.905574
3171,-0.09489802,0.01744396,0.036139853,3.9072514
3172,-0.095801204,0.017418163,0.036608048,3.909301
3173,-0.09491116,0.017383613,0.038245134,3.9108562
3174,-0.08504349,0.0193637,0.025362948,3.8952186
3175,-0.08288007,0.024037676,0.026483377,3.8970444
3176,-0.0823124,0.027314296,0.029228568,3.8995903
3177,-0.08262628,0.03107234,0.03199305,3.9018376
3178,-0.08368773,0.033020798,0.03419793,3.9036558
3179,-0.08341798,0.03460681,0.03523766,3.9056969
3180,-0.083134085,0.034031037,0.036107276,3.906986
3181,-0.08373797,0.032776665,0.035935182,3.9086342
3182,-0.08288614,0.030065952,0.035065975,3.910373
3183,-0.083382286,0.026134588,0.032885622,3.9114494
3184,-0.084667504,0.022917338,0.031498317,3.9128342
3185,-0.086873114,0.017739883,0.032314226,3.9145794
3186,-0.09848528,0.01575219,0.04565844,3.9316528
3187,-0.09854966,0.015433301,0.046219904,3.9349706
3188,-0.09916111,0.016208231,0.046025682,3.936842
3189,-0.09886051,0.016277723,0.04731514,3.9371746
3190,-0.09897888,0.016129533,0.048039686,3.9391797
3191,-0.098900445,0.016322764,0.048502374,3.941232
3192,-0.09957472,0.016180003,0.04990393,3.943425
3193,-0.0989266,0.016518436,0.051184583,3.9438941
3194,-0.0987663,0.016928965,0.050994944,3.946041
3195,-0.099070676,0.016908968,0.051769774,3.947607
3196,-0.099628694,0.01664246,0.053251166,3.9494514
3197,-0.10036605,0.01734981,0.05350845,3.9506876
3198,-0.08654448,0.021819232,0.04412499,3.9386947
3199,-0.08558309,0.026802393,0.04632317,3.9400501
3200,-0.084151275,0.031269394,0.051013786,3.9415562
3201,-0.08483408,0.035528474,0.054486528,3.9437351
3202,-0.08462676,0.03891841,0.056241646,3.9465067
3203,-0.085272364,0.040556073,0.057712954,3.9487655
3204,-0.08572748,0.04015593,0.05820465,3.9506652
3205,-0.08509886,0.038715336,0.057775293,3.9517334
3206,-0.08476105,0.03493042,0.05663158,3.952876
3207,-0.08542774,0.030623129,0.05467781,3.9539683
3208,-0.08788836,0.025331737,0.051667143,3.9547863
3209,-0.088911176,0.020074638,0.05120967,3.9560554
3210,-0.103393674,0.014371139,0.05989297,3.9711316
3211,-0.10363088,0.014709599,0.060286343,3.9727154
3212,-0.1046631,0.014500186,0.061909508,3.9748876
3213,-0.104448676,0.01456919,0.062756486,3.975783
3214,-0.10465901,0.015436873,0.06324903,3.9777253
3215,-0.10487414,0.0154665215,0.06370759,3.979326
3216,-0.10467166,0.015182299,0.06438539,3.9805
3217,-0.10442576,0.015538248,0.065275826,3.9819698
3218,-0.10439324,0.015206437,0.06606049,3.9836388
3219,-0.104195945,0.01610437,0.06646031,3.9855144
3220,-0.10435378,0.016014574,0.06710551,3.986674
3221,-0.104603626,0.016006669,0.068164565,3.9874809
3222,-0.12408599,0.08475623,0.23637338,3.9271135
3223,-0.08351933,0.028354622,0.06548164,3.978205
3224,-0.08168305,0.033185538,0.06962227,3.9802449
3225,-0.25735927,0.19984283,0.31550685,3.800169
3226,-0.24468122,0.19489264,0.27729118,3.767
3227,-0.07619951,0.04120518,0.0777336,3.9539983
3228,-0.07869047,0.041166335,0.07790363,3.9715614
3229,-0.08017963,0.03989768,0.077396564,3.9813004
3230,-0.039793786,0.17851086,0.081296735,3.9360034
3231,-0.082675464,0.031770457,0.07326191,3.9886954
3232,-0.085580476,0.02724311,0.07020316,3.9894838
3233,-0.08953453,0.019380217,0.06781661,3.9903595
3234,-0.10747558,0.013716382,0.07367327,4.005543
3235,-0.10787659,0.013335395,0.07521532,4.0065618
3236,-0.10730053,0.013835813,0.0755576,4.0076323
3237,-0.10792319,0.013858748,0.07645247,4.0094056
3238,-0.2465787,0.22521327,0.30167767,3.9496925
3239,-0.3143803,0.21120475,0.30609977,3.953349
3240,-0.2614685,0.13163553,0.20696211,3.938275
3241,-0.10281471,0.002265883,0.07124104,3.9887266
3242,-0.10556137,0.009295809,0.07714041,4.004317
3243,-0.10619039,0.012647671,0.078944,4.012118
